proceedingId,conferenceName
f51d40e3-07bb-49a2-af66-8608854399e4,Humaine Association Conference on Affective Computing and Intelligent Interaction
8b984491-4c1e-48a9-a571-ac39c9a5e246,IAPR International Workshop on Machine Vision Applications
2ede6e82-c5d8-461b-b290-307144154e43,IAPR International Workshop on Machine Vision Applications
b7fbe098-34f7-4502-856d-7c8b5b49e313,"ICARCV Control, Automation, Robotics and Vision Conference"
47a8e293-da8e-4260-aaab-4f928ec12d92,ICC IEEE International Conference on Communications (ICC)
2b4b97dc-03b4-4fed-8c31-f4feb8598f1c,ICCD
a1766328-fe74-4fc1-8f49-4306885444e7,ICPM Workshops
285a7299-8007-4823-8469-02e0e39f5e87,ICSOC Workshops
40d392b1-4d9e-4f76-8511-6646b6f66ca2,ICST International Conference on Communication System Software and Middleware
b74c84c5-b95b-460c-9ed0-b01b0b406889,IEEE
4dac5499-a12b-4600-ad12-bc4843382a67,IEEE
c57595b5-3b8f-4d15-b8ea-15a904c98817,IEEE
9f16e912-9d84-41e0-9b72-cdcecb6ea3a2,IEEE
a533f1ff-f390-4ead-9f75-550571df9943,IEEE
77e53d0c-7bcc-4ef7-aaec-c840fe61244a,IEEE
b36cc5ad-9bc9-4d93-8ed3-db3ebd228f9f,IEEE
4aaaa101-cba2-42c5-b652-f8e0a94195c6,IEEE
e8882e06-1a82-469c-b6c0-9c28d528f0b4,IEEE
ac80359e-39a4-44c9-94a2-489f96800ac3,IEEE
2401a08c-8e2a-4092-82ea-a2fd73db3ec0,IEEE
5b3f53a3-c88f-4180-b2a4-8aeeb7038246,IEEE
07d2048a-a8d7-4654-a4ce-8ac3dcb470a5,IEEE
c8ff7ee2-1b4b-424d-9715-20e16ae2aaab,IEEE
87bfec33-24a4-4254-b243-287551df30ed,IEEE
004b2bd4-9d62-467d-8d6a-e05f2d99a7c4,IEEE / ITU International Conference on Artificial Intelligence for Good (AI4G)
1bd48e6a-0b6e-4c3c-9526-8a6652725cf5,"IEEE Advanced Information Management, Communicates, Electronic and Automation Control Conference"
f6182b03-9356-47b7-b010-3e0fa7677990,"IEEE Advanced Information Technology, Electronic and Automation Control Conference"
6c52d350-5102-431e-9b13-4d37de910806,IEEE Advances in Digital Libraries
c86eb430-1cdb-40a3-bb54-9d766d1902aa,IEEE Aerospace Conference
1b3cc353-d655-450c-af45-fcf708bad18a,IEEE Annual Computer Software and Applications Conference
3322580b-9c09-4913-aeb2-ac1c6a43af5d,IEEE Annual Symposium on Foundations of Computer Science
932aea5e-1e3c-46be-b7b5-8cd66d8d8baa,IEEE Annual Symposium on Foundations of Computer Science
1723750a-c106-49c7-856b-511e2190c98f,IEEE Annual Symposium on Foundations of Computer Science
421f9bcf-f3d6-4094-9ed1-ac0641483439,IEEE Annual Symposium on Foundations of Computer Science
16fa77f4-6444-4d18-b65c-b0f3c7b2c708,IEEE Annual Symposium on High Performance Interconnects
4933d7d0-67e8-410d-91b7-a807bfc5b386,IEEE Annual Symposium on High Performance Interconnects
ddcca0e0-8308-445d-b562-84e09bad9d29,IEEE Asia Pacific Conference on Computer Science and Data Engineering (CSDE)
85b9b5db-6388-4f2a-846f-1eddf66d499f,IEEE Asia Pacific Conference on Computer Science and Data Engineering (CSDE)
108ee5c8-5b47-4390-8d3a-a649dd5193d6,IEEE Computer Security Foundations Symposium
6ba922a3-1d0c-43fe-8e8a-9d69d5655e68,IEEE Computer Society Conference on Computer Vision and Pattern Recognition
f271348e-4d8d-46c7-bff9-c53ad2e46148,IEEE Computer Society Conference on Computer Vision and Pattern Recognition
13e1e893-b1c3-4123-b975-04ce63e3d0f7,IEEE Computer Society Conference on Computer Vision and Pattern Recognition
378d0d03-7a69-4463-a50c-78ca97fec7c6,IEEE Computer Society Conference on Computer Vision and Pattern Recognition
f8ad7d68-11dd-4c59-a0ea-08c8011e5aea,IEEE Computer Society Conference on Computer Vision and Pattern Recognition (Cat. No PR00149)
8933a828-edb0-4062-a869-7ea1f896d8b8,IEEE Computer Society Conference on Computer Vision and Pattern Recognition. CVPR
dfa5d36b-622a-417e-8eaa-2914a9101910,IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering
5da13513-52c5-4d63-9400-1b5ff680439c,IEEE Conference on Artificial Intelligence for Applications
0f4abff5-6f9d-4572-8368-6befbdf31bba,IEEE Conference on Big Data and Analytics (ICBDA)
823acffb-9b46-41a9-9bbc-d837ca2a5e5d,IEEE Conference on Commerce and Enterprise Computing
62e13c48-3aae-4643-a8d2-99914b6da6f0,IEEE Conference on Computational Intelligence and Games
162de252-d528-46dc-8c48-55bd9b6a4cee,IEEE Conference on Computer Communications
1449427a-0838-4f0d-b3b4-079f9150f209,IEEE Conference on Computer Communications
8005e008-e978-4cab-9342-01756b3f494b,IEEE Conference on Computer Communications
ead3ef22-66cc-4d63-a3eb-51377a3795af,IEEE Conference on Computer Vision and Pattern Recognition
a76b8fa3-ddba-4928-9adb-e15b526043e8,IEEE Conference on Computer Vision and Pattern Recognition
554acd4e-61ca-42dd-b3b1-52d190de6a27,IEEE Conference on Computer Vision and Pattern Recognition
83ad2a56-519f-472b-b307-2aacf71c07ca,IEEE Conference on Computer Vision and Pattern Recognition
703b2d56-9309-4517-80b4-f40fb8f7b902,IEEE Conference on Computer Vision and Pattern Recognition
6a155c17-a950-405a-80f9-0df0fcbd5c06,IEEE Conference on Computer Vision and Pattern Recognition
4c255fd6-77ea-403a-a1f1-f93ccb056879,IEEE Conference on Computer Vision and Pattern Recognition
e5e46fbc-304e-42e6-aa30-053a885d0649,IEEE Conference on Computer Vision and Pattern Recognition Workshops
5bb72937-9b90-4a60-a5f2-37a275ff37e3,IEEE Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
109ccc1b-475a-4db2-bcde-64837d8019cb,IEEE Conference on Computer Vision and Pattern Recognition. CVPR
d291ed66-5b86-4adb-8f22-71f8339c2174,IEEE Conference on Decision and Control
601b426f-88e3-4a22-b8d3-0b66abba12b0,IEEE Conference on Emerging Technologies & Factory Automation (ETFA)
35a0911f-ef47-4a6a-a994-af523ac54d8f,IEEE Conference on Energy Internet and Energy System Integration (EI2)
4d3de67b-cdf5-4033-a993-4544a23009ee,IEEE Conference on Games (CoG)
b47a3221-4725-4605-bbc4-de8fac57cc0d,IEEE Conference on Games (CoG)
de0c1f28-f932-469c-ad25-64d252e0c619,IEEE Conference on High Performance Extreme Computing
b417d965-de2d-4f16-ad9d-ad29ce778b59,IEEE Conference on High Performance Extreme Computing
786fc4bd-3589-471c-a7d9-2b34d9f53d77,IEEE Conference on High Performance Extreme Computing
118d7e9a-dcde-4e3d-915f-9dd95e975f37,IEEE Conference on Industrial Electronics and Applications
4abff858-a5aa-4cb3-af54-065dbd76cd49,IEEE Conference on Information and Communication Technology
7cb132cd-dc80-4735-b6eb-b2e3ab1fb52a,IEEE Conference on Local Computer Networks
abea9dc4-6b48-439c-a9b4-4e8e7f1943c4,IEEE Conference on Mass Storage Systems and Technologies
7ab01721-0e80-4321-9681-bc4057528b3c,IEEE Conference on Mass Storage Systems and Technologies
668eaf6c-a70f-4325-83ef-73e9e25d56a3,IEEE Conference on Mass Storage Systems and Technologies
fb721dcc-1dd4-4968-a7dd-0d719d0ebefe,IEEE EMBS International Conference on Biomedical and Health Informatics (BHI)
72f074b1-871f-494c-9999-500bafd54cc6,IEEE European Symposium on Security and Privacy Workshops (EuroS&PW)
5a303d57-f907-4f13-8230-4078dba50a5a,IEEE European Symposium on Security and Privacy Workshops (EuroS&PW)
8d484608-0831-43ec-a4b3-9021e67c4062,IEEE European Symposium on Security and Privacy Workshops (EuroS&PW)
a8fbf08e-0125-482a-a493-48e4a1817e2b,IEEE Global Conference on Signal and Information Processing
46b16135-4d77-46f3-9744-734e0404dfe9,IEEE Global Engineering Education Conference
7cf60325-5885-4b30-9b05-f96841e5f87e,IEEE Global Engineering Education Conference
d440dc22-27d8-4700-999d-fdf09fac82d5,IEEE Global Telecommunications Conference GLOBECOM
ec03d598-2a95-447b-9617-58cdb2cae6d9,IEEE Hot Chips Symposium
3180272b-bcbb-4027-a751-dd7e043f1c16,IEEE Hot Chips Symposium
c540deb4-8362-49b6-9586-3d9d7a5904d6,IEEE Hot Chips Symposium
b948e7c3-52f8-4f86-ac76-200a87764b19,IEEE INFOCOM
da7be59c-ff0b-496a-86fa-e2ddfb7934d3,IEEE INFOCOM . 25TH IEEE International Conference on Computer Communications
83ed2a1e-f610-41a2-a83b-9688e2252b14,IEEE INNS ENNS International Joint Conference on Neural Networks. IJCNN . Neural Computing: New Challenges and Perspectives for the New Millennium
96484fcd-2fcd-42f0-a91e-b7c25f203c52,IEEE India Conference
19671ca9-3ef7-4041-a495-fa9ef4172ded,IEEE India Conference
fa0b7ed8-b907-472d-878a-423886c8baa4,"IEEE Information Technology, Networking, Electronic and Automation Control Conference (ITNEC)"
41122562-6182-43b1-956d-951297f9de56,IEEE Information Theory Workshop
90cd8339-f7dd-41f9-b4e2-0a1998e3d375,IEEE Intelligent Vehicles Symposium (IV)
484f5b54-32c7-4ded-b688-84cc876a3d2a,IEEE Intelligent Vehicles Symposium (IV)
d5244276-11b7-46c1-974e-b886ea210c4c,IEEE Intelligent Vehicles Symposium (IV)
d50e0712-cbbe-432b-a07d-1807b42ad0a7,IEEE Intelligent Vehicles Symposium (IV)
ba2ccceb-3c3b-4bfa-ae31-2e1e81b24abf,IEEE International Conference Actual Problems of Unmanned Aerial Vehicles Developments (APUAVD)
f0a3d3f2-6748-414d-b3b2-5bb3f517a634,"IEEE International Conference On Trust, Security And Privacy In Computing And Communications/ IEEE International Conference On Big Data Science And Engineering (TrustCom/BigDataSE)"
d53ae47d-da52-4073-9c13-c65f0ee65804,IEEE International Conference for Convergence in Technology (I2CT)
b38f4b97-dd7f-4a1f-a4a7-db5bdf74b1d2,IEEE International Conference for Innovation in Technology (INOCON)
565f1bf4-4252-46f6-8c38-8e3d4274ea63,"IEEE International Conference on Acoustics, Speech, and Signal Processing"
886cbfc0-92db-4cb0-87a2-42ec92c13622,"IEEE International Conference on Acoustics, Speech, and Signal Processing"
7c34970d-7974-4a9c-a051-3ca7ce2bee6f,"IEEE International Conference on Acoustics, Speech, and Signal Processing"
9d95df28-8d12-4c7f-ad6d-7ffadd36421e,"IEEE International Conference on Acoustics, Speech, and Signal Processing"
ac4f4834-3276-4219-af59-9f0b52982684,"IEEE International Conference on Acoustics, Speech, and Signal Processing"
652b92b0-9f4b-4e72-8d84-e29c88da2ed9,"IEEE International Conference on Acoustics, Speech, and Signal Processing"
32c5154c-ae91-453f-a30b-10dfd759a58f,"IEEE International Conference on Acoustics, Speech, and Signal Processing"
e23a9e3c-232b-4fe4-afdf-30ce8cbebe4c,"IEEE International Conference on Acoustics, Speech, and Signal Processing"
695a8fa7-9356-4e40-b2ba-e96a0bc6910f,"IEEE International Conference on Acoustics, Speech, and Signal Processing"
5dcf4031-1c0e-4453-960f-21008533d282,"IEEE International Conference on Acoustics, Speech, and Signal Processing"
be7cf081-52a7-4e37-a908-1627df7c8f29,"IEEE International Conference on Acoustics, Speech, and Signal Processing"
e8a8193f-4b93-4b8a-836b-665b83daae8f,"IEEE International Conference on Acoustics, Speech, and Signal Processing. ICASSP99"
503bbab9-d4c6-4a41-a0c8-8f3eccd6f6c0,IEEE International Conference on Advances in Electrical Engineering and Computer Applications (AEECA)
a0c666ac-c31b-4d99-bc63-60ca5dcd8497,IEEE International Conference on Automation Science and Engineering
05b2a3ea-bd8f-43a8-8e9a-3d24f82ede02,IEEE International Conference on Automation Science and Engineering (CASE)
a114d240-7179-4aa8-ba6e-08e0acb09582,IEEE International Conference on Autonomous Robot Systems and Competitions (ICARSC)
6eadb234-b94d-447e-b1e3-b2a0686acaf1,IEEE International Conference on Big Data (Big Data)
3ab73297-f1a5-4d20-b77d-24df4c40d587,IEEE International Conference on Big Data (Big Data)
a2b8cca1-09c2-4e91-be69-6a8fdbefaf11,IEEE International Conference on Big Data (Big Data)
6b084f7c-3025-4a06-a8f7-dadd0f2c9238,IEEE International Conference on Big Data (Big Data)
2dc49789-ca10-4895-a26d-144df8be5a73,IEEE International Conference on Big Data (Big Data)
f7c438e5-e9aa-4152-9e5c-612876b9bc91,IEEE International Conference on Big Data (Big Data)
bc51e11b-3ab5-40eb-aae0-4eac1ef23bfb,IEEE International Conference on Big Data (Big Data)
d9523ffc-d286-4177-bff9-48b2b8a2e410,IEEE International Conference on Big Data (Big Data)
593e440f-27f0-4329-a88e-fbe2441612a3,IEEE International Conference on Big Data Analysis (ICBDA)(
012f2d76-f55d-4c0a-b657-2332f5cf0a35,IEEE International Conference on Big Data Intelligence and Computing (DataCom)
400164e7-ee95-4b97-89ff-4bff7d081cf2,"IEEE International Conference on Big Data Security on Cloud (BigDataSecurity), IEEE International Conference on High Performance and Smart Computing, (HPSC) and IEEE International Conference on Intelligent Data and Security (IDS)"
bdb2f6b0-048d-4022-85e2-798d582fcbf1,IEEE International Conference on Big Data and Artificial Intelligence (BDAI)
1bb545e5-f357-4e10-992c-534601fd7faa,IEEE International Conference on Big Data and Cloud Computing
3dda4ef5-4000-4b15-b200-b7ae8fcac1ca,IEEE International Conference on Big Data and Cloud Computing
1b99eebb-a2d1-4764-ae21-33f8e7eaffab,IEEE International Conference on Bioinformatics and Biomedicine
c418227a-e0cf-4dbb-8d8c-b1f95ee90069,IEEE International Conference on Bioinformatics and Biomedicine
312be706-a403-4f89-a7c1-8c21f3a48173,IEEE International Conference on Bioinformatics and Biomedicine
6b967e9d-5a59-4870-94da-bd3456fe692a,IEEE International Conference on Bioinformatics and Biomedicine
e03236b5-843a-4f87-a9aa-5f22baea22ec,IEEE International Conference on Cloud Computing
2fb3d10c-bdec-42ae-b766-b6e83f95f955,IEEE International Conference on Cloud Computing
2528c980-9f7c-4bef-b706-8b99c2bb9fa0,IEEE International Conference on Cloud Computing
788ef0c8-64b4-43d1-860b-2127cf52fe1c,IEEE International Conference on Cloud Computing Technology and Science
3fcb411d-c093-4bdd-a0a9-97941b928857,IEEE International Conference on Cloud Computing Technology and Science (CloudCom)
a1e4e720-23da-46ff-bd6c-44f8e1331c92,IEEE International Conference on Cloud Computing Technology and Science (CloudCom)
b8e95d84-f4c7-4ebd-bbfa-a62b3c577f60,IEEE International Conference on Cloud Computing Technology and Science (CloudCom)
15168232-e366-4482-8125-e1ca04de8bd2,IEEE International Conference on Cloud Computing and Big Data Analysis (ICCCBDA)
98691168-79dd-4274-9225-915ca75513b1,IEEE International Conference on Cloud Computing and Intelligence Systems
4df91407-33b0-43fc-b018-7e52e271a177,IEEE International Conference on Cloud Engineering (IC2E)
33d2e6b8-4a87-44f4-a552-dfe3baaa12de,IEEE International Conference on Cloud Engineering (IC2E)
f235e7ea-c8b5-4312-a9c7-ce2de47e10a2,IEEE International Conference on Cluster Computing
37e6edd5-7eb0-4977-b640-227235b9bc94,IEEE International Conference on Cluster Computing
50db2050-19c9-48d5-9cc4-568fb7427f6a,IEEE International Conference on Cluster Computing
42c9ffd4-f6f6-434c-b2e3-e9fc58156e1f,IEEE International Conference on Cluster Computing
a03abb9c-7651-4d3a-8250-e4b785e2ce79,IEEE International Conference on Cluster Computing
96d05b34-3db0-45fb-a617-13de8e8050bb,IEEE International Conference on Cluster Computing
126ab2ad-7e6a-4e38-8bf1-4ba2b6687d93,IEEE International Conference on Cluster Computing
08f92c8d-1cba-445f-8b1a-40f0471868f9,IEEE International Conference on Cluster Computing
96f1c346-6655-4043-a544-2aade4b2593f,IEEE International Conference on Cluster Computing
3c61c196-b117-4ede-8025-e7176ace147b,IEEE International Conference on Communication Software and Networks
08bb5dd8-6d87-4d8e-bb09-2e4dfb4118a5,"IEEE International Conference on Communication, Networks and Satellite (COMNESTAT)"
e460d91d-6121-449a-9377-eca071f6e3a0,IEEE International Conference on Communications (ICC)
7501549d-106f-4e2d-b652-362bc35e98e3,IEEE International Conference on Communications (ICC)
49c915d5-74ee-47c7-81d3-7bfd984dc21a,IEEE International Conference on Communications (ICC)
a8a3b494-453b-47d5-b214-842e54329c50,"IEEE International Conference on Communications, . ICC '03"
740eac3d-9d1f-4575-a8e8-d8b82e5125f9,IEEE International Conference on Computational Science and Engineering (CSE) and IEEE International Conference on Embedded and Ubiquitous Computing (EUC)
b5c396cf-0c7c-4c3b-b5a2-3032eeb02685,IEEE International Conference on Computer Vision
d0b1004e-8a65-4ea4-ad52-f984a3cdb744,IEEE International Conference on Computer Vision
bf98e959-aa4a-4834-ae40-999bef03fec8,IEEE International Conference on Computer Vision
61edd15b-8fb2-42a4-837d-d2631da780d9,IEEE International Conference on Computer Vision
27dbe328-0f18-4874-b9aa-5726ac3076be,IEEE International Conference on Computer Vision
f3cd739e-38c0-4bba-897a-318d7a24ad05,IEEE International Conference on Computer Vision
ef2dc49b-dc2b-4082-a13c-b17c6b193786,IEEE International Conference on Computer Vision
7d0a07f3-afa3-41da-b453-7aaf6a60003c,IEEE International Conference on Computer Vision
198e15ad-4d5e-4e91-8658-d3aa04ab9aa8,IEEE International Conference on Computer Vision
173d2cdc-9128-4c7b-baa8-e7faf01c2bd5,IEEE International Conference on Computer Vision
f64e529f-b6c6-402f-af9e-9576616f3d3a,IEEE International Conference on Computer Vision
f7402323-6143-4052-8757-55b235cd4b8d,IEEE International Conference on Computer Vision
4a15b392-d881-4c49-b00a-61ade720a885,IEEE International Conference on Computer Vision
7f2937a0-f916-4859-b30c-e6acccc3e023,IEEE International Conference on Computer Vision
726f7d3d-55a3-4343-838c-20006175ad86,IEEE International Conference on Computer Vision
25665ce9-c5e7-4fce-ace2-299c2fe1692d,IEEE International Conference on Computer Vision
84975197-9498-4c57-8142-dce35437ac36,IEEE International Conference on Computer Vision
184df134-eac4-4137-8e89-e78d70419c91,IEEE International Conference on Computer Vision (ICCV'05) Volume 1
ac8e9ab1-03d4-42fd-949e-f2cc8477c979,IEEE International Conference on Computer Vision Workshop (ICCVW)
fe097533-a360-4032-88c8-5c5119418f17,IEEE International Conference on Computer Vision Workshops
00659f30-df08-4a82-8a47-fababbf66807,IEEE International Conference on Computer Vision. ICCV
dd8c5786-90de-415d-b330-b529bab0dad9,IEEE International Conference on Consumer Electronics
0a08aed5-511b-4f64-b420-728db80a2b2d,IEEE International Conference on Current Trends in Advanced Computing (ICCTAC)
350b5727-f570-4940-8c6d-dd0b20f961a5,"IEEE International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA)"
fc6bdb76-2414-4e5b-8a9c-d4e82093d76b,IEEE International Conference on Data Engineering
af9525f6-602d-4ee7-92a6-c5192a85d7d8,IEEE International Conference on Data Engineering
eb43f313-70d4-4c4d-8c65-83e7195aadbd,IEEE International Conference on Data Engineering
dc1c3ffa-859f-4a1b-bb32-3b33b1318723,IEEE International Conference on Data Engineering
2d22480d-4bb9-49aa-b47b-d6705884fec7,IEEE International Conference on Data Engineering
be68e64b-51b9-4525-9bb2-ceeffd3b5858,IEEE International Conference on Data Engineering
f225c696-638f-45e0-872b-3fab5a5a5d9d,IEEE International Conference on Data Engineering
8e1e7334-d57b-4eb3-ab99-8510c530258b,IEEE International Conference on Data Engineering
c283b26c-474f-437d-8f6d-1642e860ef38,IEEE International Conference on Data Engineering
cf3c33a5-7098-4f89-b4ff-fb72500f77fd,IEEE International Conference on Data Engineering
4f8a6bd2-082e-4d87-9cf3-c883fc6f90f7,IEEE International Conference on Data Engineering
df600f83-07e5-4603-989a-3f63ff535435,IEEE International Conference on Data Engineering
e9391087-5e04-4152-b137-abe915cbcaa9,IEEE International Conference on Data Engineering
2629e14a-5921-484c-a9f8-ee7ba52d6ca7,IEEE International Conference on Data Engineering
32a05673-1745-40c9-a231-5c808ec771b6,IEEE International Conference on Data Engineering
70427d0d-0ae2-445c-a277-219bdf3331dd,IEEE International Conference on Data Engineering
d7e7a6bc-278b-4ce9-88cc-4533e5bbf6ae,IEEE International Conference on Data Engineering
bb5b48c5-aedd-4f9f-bcc1-5bf6ada1dbe7,IEEE International Conference on Data Engineering
f2dd6939-4456-49d4-ab61-42233416beb7,IEEE International Conference on Data Engineering
67360ed0-8bfa-40e3-9a58-ebe5cfbda8c1,IEEE International Conference on Data Engineering Workshop
ab313505-5514-4578-b50f-a48c9becd7bc,IEEE International Conference on Data Engineering Workshops (ICDEW)
0390b83d-a430-4195-9ba1-0f1296fe84ed,IEEE International Conference on Data Engineering Workshops (ICDEW)
3d388cbb-14ec-4fa3-8f68-64370a5544f7,IEEE International Conference on Data Engineering Workshops (ICDEW)
f331ab75-7375-4adc-bd97-87cc4307aba8,IEEE International Conference on Data Engineering Workshops (ICDEW)
5a257de5-e56c-45b6-ac93-0bb7b2811e79,IEEE International Conference on Data Mining
9b01ea87-0dba-49ac-b3f6-9015141b50e9,IEEE International Conference on Data Mining
e339bf65-573f-4a67-85ad-e05dff49ad6b,IEEE International Conference on Data Mining
f9ba5e6a-7030-4b1c-96cd-295230fb80a9,IEEE International Conference on Data Mining
1752b39b-6b61-4c0c-a5f0-60d3af5b712f,IEEE International Conference on Data Mining
64e4b5dd-f8ad-4110-885a-90486d093c23,IEEE International Conference on Data Mining
6faf4ddb-6c1e-44f0-b8c2-c8dbf90c4e62,IEEE International Conference on Data Mining
1a72cff4-aa2f-4956-8c93-f490c31c3386,IEEE International Conference on Data Mining
207b5bf1-ef95-4d5f-9b3a-768f8c6e4fd7,IEEE International Conference on Data Mining
024d6016-0956-4e38-807b-9aad7e2f1167,IEEE International Conference on Data Mining
1a0bad16-65dc-42fa-91ef-0d1372cb5c28,IEEE International Conference on Data Mining Workshop (ICDMW)
233c2735-74aa-444b-ae52-2e3d13d0d31e,IEEE International Conference on Data Mining Workshops
28a3c5ee-1f81-47ba-a7ee-5b155002b23d,IEEE International Conference on Data Mining Workshops
38e7b8cc-73ea-40f4-8e2f-c161b4c73547,IEEE International Conference on Data Mining Workshops
26a2f425-0079-4b78-8955-4020a7cea506,IEEE International Conference on Data Mining Workshops
a6ecb9d0-ca10-4623-b23e-74daba436270,IEEE International Conference on Data Mining Workshops (ICDMW'06)
32eef29f-a807-4e07-9043-ea5a1e32a605,IEEE International Conference on Data Mining Workshops (ICDMW)
d2c1e144-3725-4ac0-b8b1-37b450c29c20,IEEE International Conference on Data Mining Workshops (ICDMW)
04f7f067-0127-4391-a23e-a4c54b4cbcd6,IEEE International Conference on Decentralized Applications and Infrastructures
1483da44-2878-441a-aa93-9af1bef8b9cf,IEEE International Conference on Digital Ecosystems and Technologies (DEST)
e0e0cca2-313d-48e1-afe0-e800d7af31eb,IEEE International Conference on Distributed Computing Systems
d58ff6e3-2770-457f-a446-1e8abe5b9d37,IEEE International Conference on Distributed Computing Systems
22ecd033-b774-4b22-b53d-f0b3aa9213d2,IEEE International Conference on Distributed Computing Systems
da09c0e2-b119-41ec-bf0b-97ad51991781,IEEE International Conference on Distributed Computing Systems
1e270b8d-4b24-49d7-8713-79f0c1a3b005,IEEE International Conference on Distributed Computing Systems
712a8c6a-153c-4063-9182-270bd77d61c2,IEEE International Conference on Distributed Computing Systems
2fe33772-6bde-463d-b9d4-19a2381b7333,IEEE International Conference on Document Analysis and Recognition
b26e627e-2868-4452-8129-548552dda1f5,IEEE International Conference on Document Analysis and Recognition
c945eb01-e0ce-486b-8204-21ea4b2780e2,IEEE International Conference on Electronic Information and Communication Technology
49502498-0dff-4364-9448-434c5f7ee2ef,IEEE International Conference on Electronic Measurement & Instruments
19370645-91f6-4ea8-a62c-d40587b85181,IEEE International Conference on Electronics Information and Emergency Communication
76bb8de8-e825-4d77-b936-f724afad77b3,IEEE International Conference on Electronics and Nanotechnology
0c743b1b-e5dc-4763-a7d2-a3cb0149a774,"IEEE International Conference on Electronics, Computing and Communication Technologies"
1a63e97e-6348-4718-933e-e9bac55405bd,IEEE International Conference on Emerging Technologies and Factory Automation
f316a86d-352f-4758-b42e-ab717ea00d2f,IEEE International Conference on Emerging Technologies and Factory Automation
a4864ee5-05fe-4747-9595-c8f09a935ec8,IEEE International Conference on Engineering Technologies and Applied Sciences (ICETAS)
02feaa62-40e4-41d1-b52d-0cbb2c4a0901,IEEE International Conference on Engineering Technologies and Applied Sciences (ICETAS)
c078c512-7176-4019-92d9-24ee53365d6b,IEEE International Conference on Engineering of Complex Computer Systems
bd55d0ba-e7d0-4e2b-bfe6-11c602fbd78c,IEEE International Conference on Future Internet of Things and Cloud Workshops (FiCloudW)
f612da3e-d843-4249-a9e5-fd1e86e50167,IEEE International Conference on Fuzzy Systems
ff18b886-cabd-4be4-b78c-84c7c1d83236,IEEE International Conference on Fuzzy Systems
cb6172ec-50c6-4726-9137-052a1421902d,IEEE International Conference on Fuzzy Systems
f4ada679-dc50-485b-a96c-1a00a1196f2f,IEEE International Conference on Fuzzy Systems
f8399b4e-aec5-420f-8e1c-f9cca120451d,IEEE International Conference on Fuzzy Systems (IEEE World Congress on Computational Intelligence)
6ab0081c-2226-406a-8f45-c9530ced6c15,IEEE International Conference on Granular Computing
36783efa-e13c-49ee-ae36-b1b11fdc4f95,IEEE International Conference on Healthcare Informatics
c7b2902d-b3a7-4aff-bf8c-9fa3b73fca19,IEEE International Conference on Healthcare Informatics
9b8d6996-9d55-4267-897c-64f99e662992,IEEE International Conference on Healthcare Informatics Workshop (ICHI W)
825e7c97-0efa-4c9a-9724-90284ac4d2a3,IEEE International Conference on High Performance Computing and Communications; IEEE International Conference on Smart City; IEEE International Conference on Data Science and Systems (HPCC/SmartCity/DSS)
702ddba2-2458-41da-b3e3-161041fa59db,IEEE International Conference on High Performance Computing and Communications; IEEE International Conference on Smart City; IEEE International Conference on Data Science and Systems (HPCC/SmartCity/DSS)
852fb0c2-a429-4eb7-9414-8463f3912ba3,IEEE International Conference on Industrial Electronics: Developments & Applications (ICIDeA)
9afbc7a4-a204-49c0-9494-da3fa1039378,IEEE International Conference on Industrial Engineering and Engineering Management
7215200a-4ba3-4a22-8adc-7dd54758714e,IEEE International Conference on Industrial Engineering and Engineering Management
e4740151-b81c-462f-ad5a-5eb513f7b1ec,IEEE International Conference on Industrial Engineering and Engineering Management
09c45e12-bf02-45ec-9cda-973603d9c20f,IEEE International Conference on Industrial Informatics
7a0928c4-a7ac-4a53-b540-5d4d9e0e302d,IEEE International Conference on Information Reuse and Integration
a662b2bb-bead-44ba-b1c5-c86835c08b82,IEEE International Conference on Information Reuse and Integration
ef3ab8fb-580a-4842-ab2c-47c867bc649a,IEEE International Conference on Information Reuse and Integration
4127bfb9-85eb-4fe1-85a4-bd5319df050c,IEEE International Conference on Innovative Research and Development (ICIRD)
a9282ae7-4dad-44aa-b140-fc0c2ceb6260,IEEE International Conference on Intelligent Computing and Intelligent Systems
ce97d337-879a-4bba-889e-523ba267f40f,"IEEE International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)"
1a91565e-c2ff-4eb9-9f8a-179c31d1fda4,"IEEE International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)"
29d88714-e610-4b09-9849-65ab6ad9a41d,IEEE International Conference on Methods and Systems of Navigation and Motion Control (MSNMC)
2373d9b3-fa75-4b6c-903b-ebb049203a2c,IEEE International Conference on Mobile Adhoc and Sensor Systems
2f80e8b1-82fd-4279-b6ca-a0a538eb2c12,"IEEE International Conference on Mobile Cloud Computing, Services, and Engineering"
1f60ab88-5fc5-437b-9e06-e10f6d874dd7,IEEE International Conference on Mobile Data Management
da8023ae-87a4-40c7-89b3-491b2c6884ba,IEEE International Conference on Multimedia Big Data
5190f676-6890-4211-8d16-f250fe305520,IEEE International Conference on Multimedia Big Data
